,texto,polaridad
124,"Los movimientos antivacunas deberían evaluar el riesgo versus el beneficio global, dice experto Después de años de batalla legal, el caso de Ana Estrada y su solicitud para que se reconozca su derecho a una muerte digna llevó a que la justicia peruana fallara a su favor. Camilo CNN conversa con el abogado de Estrada sobre la histórica decisión. Hoy a las 9 P.M. (Miami). Figuras como Rory McIlroy y Justin Thomas se vistieron de rojo este domingo en honor a Tiger Woods. ¿Volverá al golf Woods? Raúl Sáenz le pregunta a Diego Blejer, presentador de Golf Channel Latin America.",Positivo
125,Todos de rojo y negro por Tiger Woods: ¿volverá al golf? | Video | CNN Hazte con una de las Mac más compactas y versátiles del mercado a un gran precio. https://cnn.it/2PsIV5r (Nota: Contenido comercial de CNN en Español Underscored),Neutral
126,Consigue un 20% de descuento en una Mac Mini | CNN Un hombre burló la seguridad y protocolos de la conferencia matutina de AMLO. Esto fue lo que dijo el Gobierno al respecto:,Neutral
127,"Un hombre vulnera la seguridad de AMLO y el Palacio Nacional; el Gobierno dice que pidió ayuda | Video | CNN Los incidentes de violencia doméstica aumentaron en Estados Unidos cerca de un 8,1% tras la imposición de confinamientos relacionados con la pandemia, según un análisis de la NCCCJ https://cnn.it/37ZIndy",Neutral
128,"Violencia doméstica aumentó en EE.UU. durante los confinamientos Con tal solo 19 años, el argentino Juan Manuel Cerúndolo jugó su primer torneo ATP y lo ganó. Juan Pablo Varsky analiza su desempeño:",Neutral
129,Análisis de Varsky: Juan Manuel Cerúndolo ganó su primer ATP | Video | CNN Olvídate de esos brutales gruñidos de los cavernícolas. https://cnn.it/3sDBuqb,Neutral
130,"Los neandertales podían hacer los mismos sonidos que los humanos Mira estas curiosas imágenes satelitales de la NASA de Siberia que intrigan a los científicos, porque no saben a qué se deben los cambios de colores en la tierra:",Neutral
131,"Curiosas imágenes satelitales de la NASA en Siberia | Video | CNN Después de años de batalla legal, el caso de Ana Estrada y su solicitud para que se reconozca su derecho a una muerte digna llevó a que la justicia peruana fallara a su favor. Camilo CNN conversa con el abogado de Estrada sobre la histórica decisión. Hoy a las 9 P.M. (Miami). Un témpano de más de 1.000 kilómetros cuadrados se desprendió de la Antártida.",Positivo
132,"Un enorme témpano se desprende de la Antártida | Video | CNN Donald Trump perdió las elecciones presidenciales en EE.UU., pero algunos de sus partidarios creen en una teoría conspirativa que dice que el exmandatario será presidente de nuevo el 4 de marzo. Donie O’Sullivan se adentra en esta peculiar teoría sin fundamentos. Peppa Pig sale de la pantalla y tendrá su propio parque temático.",Neutral
133,"Proyectan parque de atracciones de Peppa Pig en la Florida | Video | CNN Entre los animales que liberaron en una reserva natural en Nicaragua se encuentran guacamayas rojas y tapires, dos especies en peligro de extinción.",Positivo
134,Liberan especies en peligro de extinción en una reserva en Nicaragua En la India hablan 22 idiomas oficialmente reconocidos y cientos de dialectos. Una aplicación busca facilitar las compras en línea a quienes tienen problemas para traducir sus pedidos,Neutral
135,"Niki, una app que traduce y facilita el comercio en línea Millones de estadounidenses comenzarán a quedarse sin subsidios de desempleo por la pandemia en apenas dos semanas, lo que aumenta la presión sobre el Senado para aprobar rápidamente el nuevo paquete de estímulo. https://cnn.it/3dXCiC2",Neutral
136,Paquete estímulo: se agota el tiempo para aprobarlo. ¿Qué está en juego? Mira en este video la última caminata espacial de astronautas de la NASA en alta definición:,Neutral
137,"Mira la última caminata espacial en alta definición | Video | CNN Desde hace más de un año, los expertos han estado preocupados por el aumento de la violencia doméstica durante la combinación de aislamiento e inseguridad financiera por la pandemia. https://cnn.it/2PrcRib",Neutral
138,"Violencia doméstica aumentó en EE.UU. durante los confinamientos Las frutas y verduras son clave para una alimentación saludable, pero ¡atento! No todas son igual de beneficiosas.",Neutral
139,"¿Cuántas porciones de frutas al día son necesarias? Donald Trump perdió las elecciones presidenciales en EE.UU., pero algunos de sus partidarios creen en una teoría conspirativa que dice que el exmandatario será presidente de nuevo el 4 de marzo. CBB se adentra en esta peculiar teoría sin fundamentos. https://cnn.it/3rjTmpC",Neutral
140,Estos seguidores de QAnon dicen que Trump volverá a ser presidente el 4 de marzo Longobardi analiza aquí las claves del discurso del presidente Alberto Fernández en el Congreso de Argentina:,Neutral
141,Longobardi analiza discurso de Fernández en el Congreso Una reciente carta de investigación concluye que una de cada 10 personas que viven en la casa de una persona contagiada tendrá una prueba positiva para el nuevo coronavirus. https://cnn.it/3sCaGqk,Neutral
142,"¿Cuál es el riesgo de contagio de covid-19 si alguien en tu casa lo tiene? Los nombres designados para 3 huracanes de 2021 coinciden con personajes de ""Frozen"". Descubre cuáles aquí:",Neutral
143,"Los nombres designados para 3 huracanes de 2021 coinciden con personajes de ""Frozen"" | Video | CNN Lanzar desde nanosatélites hasta naves de transporte espacial: esta es la posibilidad que explora Puerto Rico. https://cnn.it/3bOYyvi",Neutral
144,Puerto Rico explora lanzar naves al espacio desde antigua base naval Trump reapareció en la convención conservadora conocida como CPAC y nombró a cada uno de los legisladores republicanos que votaron en su contra. Mira parte de su intervención.,Negativo
145,Trump reaparece y promete represalias El precio de la gasolina en Estados Unidos comenzó a subir y podría alcanzar los US$ 3 por galón.,Neutral
146,"Pronto podrías llegar a pagar US$ 3 por galón en EE.UU. Una bomba alemana encontrada en Exeter, Inglaterra, ha sido detonada 80 años después de ser arrojada durante la Segunda Guerra Mundial. Se evacuaron más de 2.000 hogares antes de la explosión. La policía captó el momento de la detonación. Poder comprar una casa por poco más de US$ 1 en Italia parece un sueño, pero no todos están contentos con la propuesta.",Neutral
147,Conoce los problemas con las casas de US$ 1 en Italia Pep Guardiola alcanzó un nuevo récord como entrenador con su más reciente victoria en la Premier League. Repasamos algunas de las cifras clave de su carrera:,Neutral
148,Esta es la más reciente hazaña alcanzada por Pep Guardiola Mira el momento en que los hijos de Mark Ruffalo aparecieron en los Golden Globes para celebrar con su padre.,Positivo
149,Es tendencia: los hijos de Ruffalo se metieron en los Golden Globes | Video | CNN Apple se fortalece en China de la mano del iPhone 12.,Positivo
150,Apple se fortalece en China de la mano del iPhone 12 | Video | CNN ¿Qué es el salario emocional? Descúbrelo y mira qué tan rico eres,Neutral
151,¿Qué es el salario emocional? Descúbrelo y mira qué tan rico eres | Video | CNN ¿Qué fue lo más destacado y lo más criticado de los Golden Globes? Te traemos el análisis de Juan Carlos Arciniegas:,Positivo
152,"Golden Globes: triunfos de Netflix, pandemia y críticas raciales marcaron los premios | Video | CNN Cerca de la antigua ciudad de Pompeya encontraron una carroza ceremonial de cuatro ruedas prácticamente intacta. Mírala aquí:",Positivo
153,"Hallan carroza romana casi intacta en la antigua Pompeya ¿Vives con alguien que tiene covid-19? Un estudio explica las probabilidades de contagio de la enfermedad https://cnn.it/3bMgEy2 California ha administrado hasta la fecha más de ocho millones de dosis de vacunas, según la página oficial del estado sobre covid-19. El portal también refleja que los blancos están recibiendo la vacuna en mayor proporción que los latinos y las personas negras. A pesar de que el secretario de Salud de California anunció que a partir del 15 de marzo serán inmunizadas las personas con algún tipo de discapacidad u otra condición, hay quienes temen que los latinos seguirán afectados por la disparidad. AMLO habló sobre los insultos y gritos que recibió al abordar un avión y dijo que son “gajes del oficio” https://cnn.it/3uD59S6",Neutral
154,"AMLO: Recibo muchos insultos porque hago cambios Estudiantes indocumentados, trabajadores agrícolas y beneficiarios de tratados de protección temporal podrían ser los primeros favorecidos por el plan de los demócratas de la Cámara de Representantes. ¿Qué plazos se manejan?",Neutral
155,¿Cuándo aprobará el Congreso una reforma inmigratoria? ¿Cómo afectarían las nuevas políticas económicas de Biden a América Latina? Compartimos el análisis de José Antonio Montenegro sobre los cambios que busca implementar el presidente.,Neutral
156,"Posible efecto de las nuevas políticas económicas de Biden en Latinoamérica Una bomba alemana encontrada en Exeter, Inglaterra, ha sido detonada 80 años después de ser arrojada durante la Segunda Guerra Mundial. Se evacuaron más de 2.000 hogares antes de la explosión. La policía captó el momento de la detonación. https://cnn.it/2MzSOgi",Neutral
157,Mira cómo explotó una bomba de la Segunda Guerra Mundial 80 años después de haber sido arrojada | Video | CNN Mira el meteorito que iluminó el cielo del Reino Unido e Irlanda.,Neutral
158,"Un meteorito ilumina al Reino Unido El príncipe Harry comparó su experiencia con la de su madre, la princesa Diana.",Neutral
159,"El príncipe Harry se compara con su madre De ""The Real World"" a los ""Rugrats"", estos son algunos de los relanzamientos que se vienen en Paramount+",Positivo
160,Mira los relanzamientos que trae Paramount+ La vacuna de Johnson & Johnson comenzó a ser distribuida en EE.UU. este domingo.,Neutral
161,"Comienzan a distribuir la vacuna de Johnson & Johnson en EE.UU. | Video | CNN El mundo registra este lunes más de 114 millones casos de coronavirus y más de 2,5 millones de muertes. Así comienza la semana del 1 de marzo en los 10 países de la región con el mayor número de fallecidos por covid-19, según la Universidad Johns Hopkins. https://cnn.it/3sFsIrC Colombia, primer país de Latinoamérica en recibir vacunas de Pfizer contra el covid-19 a través del programa Covax https://cnn.it/3q7VjnZ",Neutral
162,"Colombia, primer país de Latinoamérica en recibir vacunas de Pfizer contra el covid-19 a través del programa Covax | CNN Biden junto a López Obrador: presidentes de EE.UU. y México se reúnen https://cnn.it/3b5EyWd",Neutral
163,"Biden junto a López Obrador: presidentes de EE.UU. y México se reúnen | Video | CNN Moda de los Golden Globes 2021: la ceremonia ""híbrida"" combinó la alfombra roja con atrevidos looks caseros https://cnn.it/2NQ1ksg",Positivo
164,"Moda de los Golden Globes 2021: la ceremonia ""híbrida"" combinó la alfombra roja con atrevidos looks caseros | CNN AMLO sobre insultos y gritos que recibió en un avión: Son gajes del oficio https://cnn.it/3bN8CVO",Positivo
165,AMLO sobre insultos y gritos que recibió en un avión: Son gajes del oficio | Video | CNN Policía de Cataluña allana las oficinas del FC Barcelona por el “Barçagate” https://cnn.it/37Z76yI,Neutral
166,"“Barçagate”: Policía allana oficinas del FC Barcelona 5 cosas: príncipe Harry y Meghan hablan de su salida de la realeza, y más https://cnn.it/3sFfbR2",Neutral
167,"5 cosas: príncipe Harry y Meghan hablan de su salida de la realeza, y más | Video | CNN Maduro: He aprobado iniciar clases presenciales en abril https://cnn.it/3ravCnZ",Neutral
168,"Maduro: He aprobado iniciar clases presenciales en abril | Video | CNN Comienza la distribución de una tercera vacuna contra el covid-19 en EE.UU., mientras aumentan las preocupaciones sobre nuevos casos y variantes https://cnn.it/3qcE3hu",Neutral
169,"Comienza la distribución de la tercera vacuna contra el covid en EE.UU. Descubre algunas de las películas y series que podrás ver en marzo en Netflix, HBO Max, Disney+ y más",Neutral
170,"FOTOS | Descubre algunas de las películas y series que podrás ver en marzo en Netflix, HBO Max, Disney+ y más Fauci: Me pondría cualquier vacuna que estuviera disponible para mí https://cnn.it/3sEEQcm",Neutral
171,Fauci: Me pondría cualquier vacuna que estuviera disponible para mí Comienzan las clases presenciales en las escuelas de Chile https://cnn.it/2O7McpY,Neutral
172,Comienzan las clases presenciales en las escuelas de Chile | CNN Médicos de Bolivia extienden paro por 15 días https://cnn.it/3bPjIJQ,Neutral
173,Médicos de Bolivia extienden paro por 15 días | CNN ¿Por qué los latinos reciben menos vacunas en California?,Neutral
174,¿Por qué los latinos reciben menos vacunas en California? FOTOS | Golden Globes 2021: una ceremonia distinta por la pandemia,Positivo
175,"FOTOS | Golden Globes 2021: unos Globo de Oro distintos Costco aumenta su salario mínimo por encima de Amazon, Target, Walmart",Positivo
176,"Costco aumenta su salario mínimo por encima de Amazon, Target, Walmart | Video | CNN Estas son las personas que calificarían para un nuevo cheque de estímulo https://cnn.it/3sC0q17",Neutral
